model;account.account.tag;transient;False
no;field;type1;relation1;string1;type2;relation2;string2;required;source
1;create_uid;many2one;res.users;Created by;many2one;res.users;Created by;False;both
2;display_name;char;;Display Name;char;;Display Name;False;both
3;name;char;;Name;char;;Tag Name;True;both
4;__last_update;datetime;;Last Modified on;datetime;;Last Modified on;False;both
5;color;integer;;Color Index;integer;;Color Index;False;both
6;write_uid;many2one;res.users;Last Updated by;many2one;res.users;Last Updated by;False;both
7;applicability;selection;;Applicability;selection;;Applicability;True;both
8;write_date;datetime;;Last Updated on;datetime;;Last Updated on;False;both
9;create_date;datetime;;Created on;datetime;;Created on;False;both
10;id;integer;;ID;integer;;ID;False;both
;;;;
;;;;
11;tax_report_line_ids;;;;many2many;account.tax.report.line;Tax Report Lines;False;version 2
12;tax_negate;;;;boolean;;Negate Tax Balance;False;version 2
13;country_id;;;;many2one;res.country;Country;False;version 2
14;active;;;;boolean;;Active;False;version 2
;;;;
;;;;
