model,account.payment,transient,False
no,field,type1,relation1,string1,type2,relation2,string2,required,source
58,medium_id,,,,many2one,utm.medium,Medium,False,version 2
59,purchase_vendor_bill_id,,,,many2one,purchase.bill.union,Auto-complete,False,version 2
60,transfer_model_id,,,,many2one,account.transfer.model,Originating Model,False,version 2
61,invoice_cash_rounding_id,,,,many2one,account.cash.rounding,Cash Rounding Method,False,version 2
62,qr_code_method,,,,selection,,Payment QR-code,False,version 2
63,duplicated_vendor_ref,,,,char,,Duplicated vendor reference,False,version 2
64,stock_move_id,,,,many2one,stock.move,Stock Move,False,version 2
65,commercial_partner_id,,,,many2one,res.partner,Commercial Entity,False,version 2
66,message_follower_ids,,,,one2many,mail.followers,Followers,False,version 2
67,number_asset_ids,,,,integer,,Number Asset,False,version 2
68,message_needaction,,,,boolean,,Action Needed,False,version 2
69,website_id,,,,many2one,website,Website,False,version 2
70,campaign_id,,,,many2one,utm.campaign,Campaign,False,version 2
71,edi_show_cancel_button,,,,boolean,,Edi Show Cancel Button,False,version 2
72,partner_shipping_id,,,,many2one,res.partner,Delivery Address,False,version 2
73,l10n_id_csv_created,,,,boolean,,CSV Created,False,version 2
74,tax_report_control_error,,,,boolean,,Tax Report Control Error,False,version 2
75,statement_line_id,,,,many2one,account.bank.statement.line,Statement Line,False,version 2
76,asset_id,,,,many2one,account.asset,Asset,False,version 2
77,asset_value_change,,,,boolean,,Asset Value Change,False,version 2
78,amount_untaxed,,,,monetary,,Untaxed Amount,False,version 2
79,attachment_ids,,,,one2many,ir.attachment,Attachments,False,version 2
80,activity_exception_decoration,,,,selection,,Activity Exception Decoration,False,version 2
81,bank_partner_id,,,,many2one,res.partner,Bank Partner,False,version 2
82,edi_state,,,,selection,,Electronic invoicing,False,version 2
83,activity_type_icon,,,,char,,Activity Type Icon,False,version 2
84,posted_before,,,,boolean,,Posted Before,False,version 2
85,extract_remote_id,,,,integer,,Id of the request to IAP-OCR,False,version 2
86,message_unread_counter,,,,integer,,Unread Messages Counter,False,version 2
87,ref,,,,char,,Reference,False,version 2
88,is_move_sent,,,,boolean,,Is Move Sent,False,version 2
89,message_has_error_counter,,,,integer,,Number of errors,False,version 2
90,asset_asset_type,,,,selection,,Asset Type,False,version 2
91,tax_cash_basis_move_id,,,,many2one,account.move,Origin Tax Cash Basis Entry,False,version 2
92,payment_id,,,,many2one,account.payment,Payment,False,version 2
93,website_message_ids,,,,one2many,mail.message,Website Messages,False,version 2
94,extract_can_show_resend_button,,,,boolean,,Can show the ocr resend button,False,version 2
95,transaction_ids,,,,many2many,payment.transaction,Transactions,False,version 2
96,amount_residual,,,,monetary,,Amount Due,False,version 2
97,line_ids,,,,one2many,account.move.line,Journal Items,False,version 2
98,message_unread,,,,boolean,,Unread Messages,False,version 2
99,message_needaction_counter,,,,integer,,Number of Actions,False,version 2
100,reconciled_invoices_count,,,,integer,,# Reconciled Invoices,False,version 2
101,move_type,,,,selection,,Type,True,version 2
102,invoice_payment_term_id,,,,many2one,account.payment.term,Payment Terms,False,version 2
103,partner_bank_id,,,,many2one,res.partner.bank,Recipient Bank Account,False,version 2
104,asset_depreciated_value,,,,monetary,,Cumulative Depreciation,False,version 2
105,amount_residual_signed,,,,monetary,,Amount Due Signed,False,version 2
106,message_main_attachment_id,,,,many2one,ir.attachment,Main Attachment,False,version 2
107,team_id,,,,many2one,crm.team,Sales Team,False,version 2
108,narration,,,,text,,Terms and Conditions,False,version 2
109,secure_sequence_number,,,,integer,,Inalteralbility No Gap Sequence #,False,version 2
110,asset_ids_display_name,,,,char,,Asset Ids Display Name,False,version 2
111,invoice_filter_type_domain,,,,char,,Invoice Filter Type Domain,False,version 2
112,user_id,,,,many2one,res.users,User,False,version 2
113,extract_error_message,,,,text,,Error message,False,version 2
114,message_is_follower,,,,boolean,,Is Follower,False,version 2
115,amount_total_signed,,,,monetary,,Total Signed,False,version 2
116,type_name,,,,char,,Type Name,False,version 2
117,auto_post,,,,boolean,,Post Automatically,False,version 2
118,amount_tax,,,,monetary,,Tax,False,version 2
119,asset_remaining_value,,,,monetary,,Depreciable Value,False,version 2
120,authorized_transaction_ids,,,,many2many,payment.transaction,Authorized Transactions,False,version 2
121,amount_tax_signed,,,,monetary,,Tax Signed,False,version 2
122,reconciled_invoice_ids,,,,many2many,account.move,Reconciled Invoices,False,version 2
123,inalterable_hash,,,,char,,Inalterability Hash,False,version 2
124,highest_name,,,,char,,Highest Name,False,version 2
125,amount_by_group,,,,binary,,Tax amount by group,False,version 2
126,tax_closing_end_date,,,,date,,Tax Closing End Date,False,version 2
127,activity_user_id,,,,many2one,res.users,Responsible User,False,version 2
128,invoice_has_matching_suspense_amount,,,,boolean,,Invoice Has Matching Suspense Amount,False,version 2
129,extract_state,,,,selection,,Extract state,True,version 2
130,reconciled_bills_count,,,,integer,,# Reconciled Bills,False,version 2
131,invoice_date,,,,date,,Invoice/Bill Date,False,version 2
132,display_qr_code,,,,boolean,,Display QR-code,False,version 2
133,reconciled_bill_ids,,,,many2many,account.move,Reconciled Bills,False,version 2
134,fiscal_position_id,,,,many2one,account.fiscal.position,Fiscal Position,False,version 2
135,draft_asset_ids,,,,boolean,,Draft Asset,False,version 2
136,payment_state,,,,selection,,Payment Status,False,version 2
137,extract_status_code,,,,integer,,Status code,False,version 2
138,activity_ids,,,,one2many,mail.activity,Activities,False,version 2
139,stock_valuation_layer_ids,,,,one2many,stock.valuation.layer,Stock Valuation Layer,False,version 2
140,is_matched,,,,boolean,,Is Matched With a Bank Statement,False,version 2
141,access_token,,,,char,,Security Token,False,version 2
142,activity_exception_icon,,,,char,,Icon,False,version 2
143,l10n_id_replace_invoice_id,,,,many2one,account.move,Replace Invoice,False,version 2
144,invoice_outstanding_credits_debits_widget,,,,text,,Invoice Outstanding Credits Debits Widget,False,version 2
145,activity_state,,,,selection,,Activity State,False,version 2
146,sequence_number,,,,integer,,Sequence Number,False,version 2
147,available_payment_method_ids,,,,many2many,account.payment.method,Available Payment Method,False,version 2
148,asset_ids,,,,one2many,account.asset,Assets,False,version 2
149,message_channel_ids,,,,many2many,mail.channel,Followers (Channels),False,version 2
150,message_partner_ids,,,,many2many,res.partner,Followers (Partners),False,version 2
151,extract_can_show_send_button,,,,boolean,,Can show the ocr send button,False,version 2
152,is_reconciled,,,,boolean,,Is Reconciled,False,version 2
153,company_currency_id,,,,many2one,res.currency,Company Currency,False,version 2
154,message_has_error,,,,boolean,,Message Delivery error,False,version 2
155,access_warning,,,,text,,Access warning,False,version 2
156,string_to_hash,,,,char,,String To Hash,False,version 2
157,message_ids,,,,one2many,mail.message,Messages,False,version 2
158,purchase_id,,,,many2one,purchase.order,Purchase Order,False,version 2
159,reversal_move_id,,,,one2many,account.move,Reversal Move,False,version 2
160,reconciled_statement_ids,,,,many2many,account.move,Reconciled Statements,False,version 2
161,invoice_payments_widget,,,,text,,Invoice Payments Widget,False,version 2
162,payment_state_before_switch,,,,char,,Payment State Before Switch,False,version 2
163,l10n_id_need_kode_transaksi,,,,boolean,,L10N Id Need Kode Transaksi,False,version 2
164,reconciled_statements_count,,,,integer,,# Reconciled Statements,False,version 2
165,invoice_source_email,,,,char,,Source Email,False,version 2
166,tax_lock_date_message,,,,char,,Tax Lock Date Message,False,version 2
167,extract_word_ids,,,,one2many,account.invoice_extract.words,Extract Word,False,version 2
168,invoice_incoterm_id,,,,many2one,account.incoterms,Incoterm,False,version 2
169,date,,,,date,,Date,True,version 2
170,asset_manually_modified,,,,boolean,,Asset Manually Modified,False,version 2
171,move_id,,,,many2one,account.move,Journal Entry,True,version 2
172,show_name_warning,,,,boolean,,Show Name Warning,False,version 2
173,l10n_id_kode_transaksi,,,,selection,,Kode Transaksi,False,version 2
174,activity_summary,,,,char,,Next Activity Summary,False,version 2
175,edi_web_services_to_process,,,,text,,Edi Web Services To Process,False,version 2
176,l10n_id_attachment_id,,,,many2one,ir.attachment,L10N Id Attachment,False,version 2
177,is_internal_transfer,,,,boolean,,Is Internal Transfer,False,version 2
178,invoice_date_due,,,,date,,Due Date,False,version 2
179,has_reconciled_entries,,,,boolean,,Has Reconciled Entries,False,version 2
180,l10n_id_tax_number,,,,char,,Tax Number,False,version 2
181,invoice_line_ids,,,,one2many,account.move.line,Invoice lines,False,version 2
182,source_id,,,,many2one,utm.source,Source,False,version 2
183,access_url,,,,char,,Portal Access URL,False,version 2
184,edi_error_count,,,,integer,,Edi Error Count,False,version 2
185,to_check,,,,boolean,,To Check,False,version 2
,,,,
,,,,
