model;product.product;transient;False
no;field;type1;relation1;string1;type2;relation2;string2;required;source
48;sale_line_warn_msg;text;;Message for Sales Order Line;text;;Message for Sales Order Line;False;both
49;stock_quant_ids;one2many;stock.quant;Stock quant ids;one2many;stock.quant;Stock Quant;False;both
50;qty_available;float;;Quantity On Hand;float;;Quantity On Hand;False;both
51;can_be_expensed;boolean;;Can be Expensed;boolean;;Can be Expensed;False;both
52;create_uid;many2one;res.users;Created by;many2one;res.users;Created by;False;both
53;sale_ok;boolean;;Can be Sold;boolean;;Can be Sold;False;both
54;message_is_follower;boolean;;Is Follower;boolean;;Is Follower;False;both
55;__last_update;datetime;;Last Modified on;datetime;;Last Modified on;False;both
56;purchase_method;selection;;Control Purchase Bills;selection;;Control Policy;False;both
57;purchase_ok;boolean;;Can be Purchased;boolean;;Can be Purchased;False;both
58;rating_last_value;float;;Rating Last Value;float;;Rating Last Value;False;both
59;type;selection;;Product Type;selection;;Product Type;True;both
60;property_stock_production;many2one;stock.location;Production Location;many2one;stock.location;Production Location;False;both
61;supplier_taxes_id;many2many;account.tax;Vendor Taxes;many2many;account.tax;Vendor Taxes;False;both
62;volume;float;;Volume;float;;Volume;False;both
63;website_meta_description;text;;Website meta description;text;;Website meta description;False;both
64;description_sale;text;;Sale Description;text;;Sales Description;False;both
65;property_stock_inventory;many2one;stock.location;Inventory Location;many2one;stock.location;Inventory Location;False;both
66;cost_method;char;;Cost method;selection;;Costing Method;False;both
67;valuation;char;;Valuation;selection;;Inventory Valuation;False;both
68;sale_delay;float;;Customer Lead Time;float;;Customer Lead Time;False;both
69;alternative_product_ids;many2many;product.template;Alternative Products;many2many;product.template;Alternative Products;False;both
70;product_variant_ids;one2many;product.product;Products;one2many;product.product;Products;True;both
71;property_account_expense_id;many2one;account.account;Expense Account;many2one;account.account;Expense Account;False;both
72;purchase_line_warn;selection;;Purchase Order Line;selection;;Purchase Order Line Warning;True;both
73;sales_count;integer;;# Sales;float;;Sold;False;both
74;website_meta_keywords;char;;Website meta keywords;char;;Website meta keywords;False;both
75;rating_ids;one2many;rating.rating;Rating;one2many;rating.rating;Rating;False;both
76;sale_line_warn;selection;;Sales Order Line;selection;;Sales Order Line;True;both
77;nbr_reordering_rules;integer;;Reordering Rules;integer;;Reordering Rules;False;both
78;message_channel_ids;many2many;mail.channel;Followers (Channels);many2many;mail.channel;Followers (Channels);False;both
79;message_partner_ids;many2many;res.partner;Followers (Partners);many2many;res.partner;Followers (Partners);False;both
80;price_extra;float;;Variant Price Extra;float;;Variant Price Extra;False;both
81;uom_id;many2one;product.uom;Unit of Measure;many2one;uom.uom;Unit of Measure;True;both
82;default_code;char;;Internal Reference;char;;Internal Reference;False;both
83;location_id;many2one;stock.location;Location;many2one;stock.location;Location;False;both
84;message_ids;one2many;mail.message;Messages;one2many;mail.message;Messages;False;both
85;id;integer;;ID;integer;;ID;False;both
86;website_meta_title;char;;Website meta title;char;;Website meta title;False;both
87;uom_po_id;many2one;product.uom;Purchase Unit of Measure;many2one;uom.uom;Purchase Unit of Measure;True;both
88;website_published;boolean;;Visible in Website;boolean;;Visible on current website;False;both
89;website_url;char;;Website URL;char;;Website URL;False;both
90;property_account_income_id;many2one;account.account;Income Account;many2one;account.account;Income Account;False;both
91;description;text;;Description;text;;Description;False;both
92;price;float;;Price;float;;Price;False;both
93;expense_policy;selection;;Re-Invoice Expenses;selection;;Re-Invoice Expenses;False;both
94;write_date;datetime;;Last Updated on;datetime;;Last Updated on;False;both
95;categ_id;many2one;product.category;Internal Category;many2one;product.category;Product Category;True;both
96;tracking;selection;;Tracking;selection;;Tracking;True;both
97;produce_delay;float;;Manufacturing Lead Time;float;;Manufacturing Lead Time;False;both
98;property_account_creditor_price_difference;many2one;account.account;Price Difference Account;many2one;account.account;Price Difference Account;False;both
99;website_description;html;;Description for the website;html;;Description for the website;False;both
100;invoice_policy;selection;;Invoicing Policy;selection;;Invoicing Policy;False;both
101;taxes_id;many2many;account.tax;Customer Taxes;many2many;account.tax;Customer Taxes;False;both
102;website_size_x;integer;;Size X;integer;;Size X;False;both
103;website_size_y;integer;;Size Y;integer;;Size Y;False;both
104;product_variant_id;many2one;product.product;Product;many2one;product.product;Product;False;both
;;;;
105;warranty;float;;Warranty;;;;False;version 1
106;property_stock_procurement;many2one;stock.location;Procurement Location;;;;False;version 1
107;website_price;float;;Website price;;;;False;version 1
108;availability_warning;text;;Availability Warning;;;;False;version 1
109;image;binary;;Big-sized image;;;;False;version 1
110;website_public_price;float;;Website public price;;;;False;version 1
111;mo_count;integer;;# Manufacturing Orders;;;;False;version 1
112;availability;selection;;Availability;;;;False;version 1
113;delivery_count;integer;;Delivery;;;;False;version 1
114;asset_category_id;many2one;account.asset.category;Asset Type;;;;False;version 1
115;item_ids;one2many;product.pricelist.item;Pricelist Items;;;;False;version 1
116;message_last_post;datetime;;Last Message Date;;;;False;version 1
117;image_variant;binary;;Variant Image;;;;False;version 1
118;property_valuation;selection;;Inventory Valuation;;;;False;version 1
119;track_service;selection;;Track Service;;;;False;version 1
120;property_cost_method;selection;;Costing Method;;;;False;version 1
121;property_stock_account_input;many2one;account.account;Stock Input Account;;;;False;version 1
122;reception_count;integer;;Receipt;;;;False;version 1
123;website_price_difference;boolean;;Website price difference;;;;False;version 1
124;website_style_ids;many2many;product.style;Styles;;;;False;version 1
125;rental;boolean;;Can be Rent;;;;False;version 1
126;pricelist_item_ids;many2many;product.pricelist.item;Pricelist item ids;;;;False;version 1
127;purchase_count;integer;;# Purchases;;;;False;version 1
128;image_medium;binary;;Medium-sized image;;;;False;version 1
129;deferred_revenue_category_id;many2one;account.asset.category;Deferred Revenue Type;;;;False;version 1
130;property_stock_account_output;many2one;account.account;Stock Output Account;;;;False;version 1
131;image_small;binary;;Small-sized image;;;;False;version 1
132;product_image_ids;one2many;product.image;Images;;;;False;version 1
133;attribute_value_ids;many2many;product.attribute.value;Attributes;;;;False;version 1
;;;;
134;description_pickingout;;;;text;;Description on Delivery Orders;False;version 2
135;has_available_route_ids;;;;boolean;;Routes can be selected on this product;False;version 2
136;free_qty;;;;float;;Free To Use Quantity ;False;version 2
137;activity_date_deadline;;;;date;;Next Activity Deadline;False;version 2
138;pricelist_item_count;;;;integer;;Number of price rules;False;version 2
139;message_has_sms_error;;;;boolean;;SMS Delivery error;False;version 2
140;product_template_image_ids;;;;one2many;product.image;Extra Product Media;False;version 2
141;website_ribbon_id;;;;many2one;product.ribbon;Ribbon;False;version 2
142;project_id;;;;many2one;project.project;Project;False;version 2
143;image_variant_1024;;;;binary;;Variant Image 1024;False;version 2
144;rating_last_feedback;;;;text;;Rating Last Feedback;False;version 2
145;cart_qty;;;;integer;;Cart Qty;False;version 2
146;project_template_id;;;;many2one;project.project;Project Template;False;version 2
147;image_variant_1920;;;;binary;;Variant Image;False;version 2
148;inventory_availability;;;;selection;;Inventory Availability;False;version 2
149;activity_type_id;;;;many2one;mail.activity.type;Next Activity Type;False;version 2
150;image_128;;;;binary;;Image 128;False;version 2
151;optional_product_ids;;;;many2many;product.template;Optional Products;False;version 2
152;description_pickingin;;;;text;;Description on Receptions;False;version 2
153;image_1920;;;;binary;;Image;False;version 2
154;used_in_bom_count;;;;integer;;# BoM Where Used;False;version 2
155;combination_indices;;;;char;;Combination Indices;False;version 2
156;purchase_order_line_ids;;;;one2many;purchase.order.line;Purchase Order Line;False;version 2
157;website_id;;;;many2one;website;Website;False;version 2
158;website_meta_og_img;;;;char;;Website opengraph image;False;version 2
159;volume_uom_name;;;;char;;Volume unit of measure label;False;version 2
160;can_image_1024_be_zoomed;;;;boolean;;Can Image 1024 be zoomed;False;version 2
161;activity_exception_decoration;;;;selection;;Activity Exception Decoration;False;version 2
162;activity_type_icon;;;;char;;Activity Type Icon;False;version 2
163;rating_last_image;;;;binary;;Rating Last Image;False;version 2
164;variant_seller_ids;;;;one2many;product.supplierinfo;Variant Seller;False;version 2
165;is_product_variant;;;;boolean;;Is Product Variant;False;version 2
166;product_template_attribute_value_ids;;;;many2many;product.template.attribute.value;Attribute Values;False;version 2
167;activity_state;;;;selection;;Activity State;False;version 2
168;message_has_error_counter;;;;integer;;Number of errors;False;version 2
169;seo_name;;;;char;;Seo name;False;version 2
170;valid_product_template_attribute_line_ids;;;;many2many;product.template.attribute.line;Valid Product Attribute Lines;False;version 2
171;has_configurable_attributes;;;;boolean;;Is a configurable product;False;version 2
172;image_256;;;;binary;;Image 256;False;version 2
173;available_threshold;;;;float;;Availability Threshold;False;version 2
174;image_1024;;;;binary;;Image 1024;False;version 2
175;service_tracking;;;;selection;;Service Tracking;False;version 2
176;message_main_attachment_id;;;;many2one;ir.attachment;Main Attachment;False;version 2
177;weight_uom_name;;;;char;;Weight unit of measure label;False;version 2
178;image_variant_256;;;;binary;;Variant Image 256;False;version 2
179;variant_bom_ids;;;;one2many;mrp.bom;BOM Product Variants;False;version 2
180;activity_user_id;;;;many2one;res.users;Responsible User;False;version 2
181;can_publish;;;;boolean;;Can Publish;False;version 2
182;visible_qty_configurator;;;;boolean;;Quantity visible in configurator;False;version 2
183;cost_currency_id;;;;many2one;res.currency;Cost Currency;False;version 2
184;activity_ids;;;;one2many;mail.activity;Activities;False;version 2
185;stock_valuation_layer_ids;;;;one2many;stock.valuation.layer;Stock Valuation Layer;False;version 2
186;activity_exception_icon;;;;char;;Icon;False;version 2
187;image_variant_128;;;;binary;;Variant Image 128;False;version 2
188;custom_message;;;;text;;Custom Message;False;version 2
189;visible_expense_policy;;;;boolean;;Re-Invoice Policy visible;False;version 2
190;is_published;;;;boolean;;Is Published;False;version 2
191;value_svl;;;;float;;Value Svl;False;version 2
192;quantity_svl;;;;float;;Quantity Svl;False;version 2
193;product_variant_image_ids;;;;one2many;product.image;Extra Variant Images;False;version 2
194;message_has_error;;;;boolean;;Message Delivery error;False;version 2
195;uom_name;;;;char;;Unit of Measure Name;False;version 2
196;bom_line_ids;;;;one2many;mrp.bom.line;BoM Components;False;version 2
197;is_seo_optimized;;;;boolean;;SEO optimized;False;version 2
198;message_attachment_count;;;;integer;;Attachment Count;False;version 2
199;service_type;;;;selection;;Track Service;False;version 2
200;putaway_rule_ids;;;;one2many;stock.putaway.rule;Putaway Rules;False;version 2
201;rating_avg;;;;float;;Rating Average;False;version 2
202;responsible_id;;;;many2one;res.users;Responsible;False;version 2
203;service_to_purchase;;;;boolean;;Purchase Automatically;False;version 2
204;purchased_product_qty;;;;float;;Purchased;False;version 2
205;image_variant_512;;;;binary;;Variant Image 512;False;version 2
206;activity_summary;;;;char;;Next Activity Summary;False;version 2
207;product_add_mode;;;;selection;;Add product mode;False;version 2
208;can_image_variant_1024_be_zoomed;;;;boolean;;Can Variant Image 1024 be zoomed;False;version 2
209;image_512;;;;binary;;Image 512;False;version 2
210;mrp_product_qty;;;;float;;Manufactured;False;version 2
;;;;
;;;;
