model,account.reconcile.model,transient,False
no,field,type1,relation1,string1,type2,relation2,string2,required,source
1,create_uid,many2one,res.users,Created by,many2one,res.users,Created by,False,both
1,create_date,datetime,,Created on,datetime,,Created on,False,both
1,name,char,,Button Label,char,,Name,True,both
1,sequence,integer,,Sequence,integer,,Sequence,True,both
1,__last_update,datetime,,Last Modified on,datetime,,Last Modified on,False,both
1,company_id,many2one,res.company,Company,many2one,res.company,Company,True,both
1,write_uid,many2one,res.users,Last Updated by,many2one,res.users,Last Updated by,False,both
1,write_date,datetime,,Last Updated on,datetime,,Last Updated on,False,both
1,display_name,char,,Display Name,char,,Display Name,False,both
1,id,integer,,ID,integer,,ID,False,both
,,,,
1,second_analytic_account_id,many2one,account.analytic.account,Second Analytic Account,,,,False,version 1
2,second_account_id,many2one,account.account,Second Account,,,,False,version 1
3,account_id,many2one,account.account,Account,,,,False,version 1
4,second_amount_type,selection,,Second Amount type,,,,True,version 1
5,second_journal_id,many2one,account.journal,Second Journal,,,,False,version 1
6,second_tax_id,many2one,account.tax,Second Tax,,,,False,version 1
7,tax_id,many2one,account.tax,Tax,,,,False,version 1
8,analytic_account_id,many2one,account.analytic.account,Analytic Account,,,,False,version 1
9,has_second_line,boolean,,Add a second line,,,,False,version 1
10,journal_id,many2one,account.journal,Journal,,,,False,version 1
11,label,char,,Journal Item Label,,,,False,version 1
12,amount,float,,Amount,,,,True,version 1
13,second_label,char,,Second Journal Item Label,,,,False,version 1
14,second_amount,float,,Second Amount,,,,True,version 1
15,amount_type,selection,,Amount type,,,,True,version 1
,,,,
16,match_text_location_note,,,,boolean,,Match Text Location Note,False,version 2
17,decimal_separator,,,,char,,Decimal Separator,False,version 2
18,match_transaction_type_param,,,,char,,Transaction Type Parameter,False,version 2
19,match_same_currency,,,,boolean,,Same Currency Matching,False,version 2
20,match_text_location_reference,,,,boolean,,Match Text Location Reference,False,version 2
21,match_note,,,,selection,,Note,False,version 2
22,matching_order,,,,selection,,Matching Order,True,version 2
23,auto_reconcile,,,,boolean,,Auto-validate,False,version 2
24,match_amount_max,,,,float,,Amount Max Parameter,False,version 2
25,match_total_amount_param,,,,float,,Amount Matching %,False,version 2
26,match_journal_ids,,,,many2many,account.journal,Journals,False,version 2
27,match_nature,,,,selection,,Amount Nature,True,version 2
28,match_amount,,,,selection,,Amount,False,version 2
29,partner_mapping_line_ids,,,,one2many,account.reconcile.model.partner.mapping,Partner Mapping Lines,False,version 2
30,match_partner,,,,boolean,,Partner Is Set,False,version 2
31,match_transaction_type,,,,selection,,Transaction Type,False,version 2
32,match_label_param,,,,char,,Label Parameter,False,version 2
33,match_partner_category_ids,,,,many2many,res.partner.category,Restrict Partner Categories to,False,version 2
34,past_months_limit,,,,integer,,Past Months Limit,False,version 2
35,match_note_param,,,,char,,Note Parameter,False,version 2
36,match_amount_min,,,,float,,Amount Min Parameter,False,version 2
37,active,,,,boolean,,Active,False,version 2
38,rule_type,,,,selection,,Type,True,version 2
39,show_decimal_separator,,,,boolean,,Show Decimal Separator,False,version 2
40,number_entries,,,,integer,,Number of entries related to this model,False,version 2
41,match_total_amount,,,,boolean,,Amount Matching,False,version 2
42,match_text_location_label,,,,boolean,,Match Text Location Label,False,version 2
43,match_partner_ids,,,,many2many,res.partner,Restrict Partners to,False,version 2
44,line_ids,,,,one2many,account.reconcile.model.line,Line,False,version 2
45,match_label,,,,selection,,Label,False,version 2
46,to_check,,,,boolean,,To Check,False,version 2
,,,,
,,,,
