model,ir.actions.server,transient,False
no,field,type1,relation1,string1,type2,relation2,string2,required,source
1,code,text,,Python Code,text,,Python Code,False,both
2,create_date,datetime,,Created on,datetime,,Created on,False,both
3,help,html,,Action Description,html,,Action Description,False,both
4,sequence,integer,,Sequence,integer,,Sequence,False,both
5,crud_model_id,many2one,ir.model,Create/Write Target Model,many2one,ir.model,Target Model,False,both
6,write_uid,many2one,res.users,Last Updated by,many2one,res.users,Last Updated by,False,both
7,xml_id,char,,External ID,char,,External ID,False,both
8,crud_model_name,char,,Create/Write Target Model Name,char,,Target Model Name,False,both
9,id,integer,,ID,integer,,ID,False,both
10,create_uid,many2one,res.users,Created by,many2one,res.users,Created by,False,both
11,display_name,char,,Display Name,char,,Display Name,False,both
12,__last_update,datetime,,Last Modified on,datetime,,Last Modified on,False,both
13,state,selection,,Action To Do,selection,,Action To Do,True,both
14,usage,char,,Action Usage,selection,,Usage,True,both
15,type,char,,Action Type,char,,Action Type,True,both
16,website_published,boolean,,Available on the Website,boolean,,Available on the Website,False,both
17,website_url,char,,Website Url,char,,Website Url,False,both
18,model_id,many2one,ir.model,Base Model,many2one,ir.model,Model,True,both
19,child_ids,many2many,ir.actions.server,Child Actions,many2many,ir.actions.server,Child Actions,False,both
20,write_date,datetime,,Last Updated on,datetime,,Last Updated on,False,both
21,fields_lines,one2many,ir.server.object.lines,Value Mapping,one2many,ir.server.object.lines,Value Mapping,False,both
22,name,char,,Action Name,char,,Action Name,True,both
23,model_name,char,,Model,char,,Model Name,False,both
24,link_field_id,many2one,ir.model.fields,Link using field,many2one,ir.model.fields,Link Field,False,both
25,website_path,char,,Website Path,char,,Website Path,False,both
26,template_id,many2one,mail.template,Email Template,many2one,mail.template,Email Template,False,both
,,,,
27,use_relational_model,selection,,Relational Target Model,,,,True,version 1
28,wkf_field_id,many2one,ir.model.fields,Relation Field,,,,False,version 1
29,ref_object,reference,,Reference record,,,,False,version 1
30,partner_to,char,,To (Partners),,,,False,version 1
31,id_object,reference,,Record,,,,False,version 1
32,subject,char,,Subject,,,,False,version 1
33,use_create,selection,,Creation Policy,,,,True,version 1
34,wkf_model_id,many2one,ir.model,Target Model,,,,False,version 1
35,id_value,char,,Record ID,,,,False,version 1
36,action_id,many2one,ir.actions.actions,Client Action,,,,False,version 1
37,sub_model_object_field,many2one,ir.model.fields,Sub-field,,,,False,version 1
38,body_html,html,,Body,,,,False,version 1
39,link_new_record,boolean,,Attach the new record,,,,False,version 1
40,wkf_transition_id,many2one,workflow.transition,Signal to Trigger,,,,False,version 1
41,email_to,char,,To (Emails),,,,False,version 1
42,sub_object,many2one,ir.model,Sub-model,,,,False,version 1
43,use_write,selection,,Update Policy,,,,True,version 1
44,condition,char,,Condition,,,,False,version 1
45,copyvalue,char,,Placeholder Expression,,,,False,version 1
46,write_expression,char,,Expression,,,,False,version 1
47,wkf_model_name,char,,Target Model Name,,,,False,version 1
48,menu_ir_values_id,many2one,ir.values,More Menu entry,,,,False,version 1
49,model_object_field,many2one,ir.model.fields,Field,,,,False,version 1
50,email_from,char,,From,,,,False,version 1
,,,,
51,groups_id,,,,many2many,res.groups,Groups,False,version 2
52,activity_note,,,,html,,Note,False,version 2
53,sms_template_id,,,,many2one,sms.template,SMS Template,False,version 2
54,binding_type,,,,selection,,Binding Type,True,version 2
55,activity_user_id,,,,many2one,res.users,Responsible,False,version 2
56,partner_ids,,,,many2many,res.partner,Add Followers,False,version 2
57,channel_ids,,,,many2many,mail.channel,Add Channels,False,version 2
58,binding_view_types,,,,char,,Binding View Types,False,version 2
59,activity_user_type,,,,selection,,Activity User Type,True,version 2
60,binding_model_id,,,,many2one,ir.model,Binding Model,False,version 2
61,activity_user_field_name,,,,char,,User field name,False,version 2
62,activity_type_id,,,,many2one,mail.activity.type,Activity,False,version 2
63,activity_summary,,,,char,,Summary,False,version 2
64,sms_mass_keep_log,,,,boolean,,Log as Note,False,version 2
65,activity_date_deadline_range,,,,integer,,Due Date In,False,version 2
66,activity_date_deadline_range_type,,,,selection,,Due type,False,version 2
,,,,
,,,,
