model;sale.order;transient;False
no;field;type1;relation1;string1;type2;relation2;string2;required;source
91;website_id;;;;many2one;website;Website;False;version 2
92;campaign_id;;;;many2one;utm.campaign;Campaign;False;version 2
93;tasks_count;;;;integer;;Tasks;False;version 2
94;message_has_error;;;;boolean;;Message Delivery error;False;version 2
95;access_warning;;;;text;;Access warning;False;version 2
96;analytic_account_id;;;;many2one;account.analytic.account;Analytic Account;False;version 2
97;activity_exception_decoration;;;;selection;;Activity Exception Decoration;False;version 2
98;authorized_transaction_ids;;;;many2many;payment.transaction;Authorized Transactions;False;version 2
99;project_ids;;;;many2many;project.project;Projects;False;version 2
100;activity_type_icon;;;;char;;Activity Type Icon;False;version 2
101;visible_project;;;;boolean;;Display project;False;version 2
102;message_attachment_count;;;;integer;;Attachment Count;False;version 2
103;report_grids;;;;boolean;;Print Variant Grids;False;version 2
104;warning_stock;;;;char;;Warning;False;version 2
105;message_has_error_counter;;;;integer;;Number of errors;False;version 2
106;currency_rate;;;;float;;Currency Rate;False;version 2
107;access_url;;;;char;;Portal Access URL;False;version 2
108;commitment_date;;;;datetime;;Delivery Date;False;version 2
109;show_json_popover;;;;boolean;;Has late picking;False;version 2
110;activity_summary;;;;char;;Next Activity Summary;False;version 2
111;mrp_production_count;;;;integer;;Count of MO generated;False;version 2
112;transaction_ids;;;;many2many;payment.transaction;Transactions;False;version 2
113;grid_product_tmpl_id;;;;many2one;product.template;Grid Product Tmpl;False;version 2
114;signed_by;;;;char;;Signed By;False;version 2
115;signature;;;;binary;;Signature;False;version 2
116;source_id;;;;many2one;utm.source;Source;False;version 2
;;;;
;;;;
