model,mrp.routing.workcenter,transient,False
no,field,type1,relation1,string1,type2,relation2,string2,required,source
1,create_uid,many2one,res.users,Created by,many2one,res.users,Created by,False,both
1,workorder_ids,one2many,mrp.workorder,Work Orders,one2many,mrp.workorder,Work Orders,False,both
1,create_date,datetime,,Created on,datetime,,Created on,False,both
1,time_mode_batch,integer,,Based on,integer,,Based on,False,both
1,sequence,integer,,Sequence,integer,,Sequence,False,both
1,worksheet,binary,,worksheet,binary,,PDF,False,both
1,workorder_count,integer,,# Work Orders,integer,,# Work Orders,False,both
1,__last_update,datetime,,Last Modified on,datetime,,Last Modified on,False,both
1,company_id,many2one,res.company,Company,many2one,res.company,Company,False,both
1,write_uid,many2one,res.users,Last Updated by,many2one,res.users,Last Updated by,False,both
1,note,text,,Description,text,,Description,False,both
1,write_date,datetime,,Last Updated on,datetime,,Last Updated on,False,both
1,workcenter_id,many2one,mrp.workcenter,Work Center,many2one,mrp.workcenter,Work Center,True,both
1,display_name,char,,Display Name,char,,Display Name,False,both
1,time_mode,selection,,Duration Computation,selection,,Duration Computation,False,both
1,time_cycle_manual,float,,Manual Duration,float,,Manual Duration,False,both
1,id,integer,,ID,integer,,ID,False,both
1,time_cycle,float,,Duration,float,,Duration,False,both
1,name,char,,Operation,char,,Operation,True,both
,,,,
1,routing_id,many2one,mrp.routing,Parent Routing,,,,True,version 1
2,batch,selection,,Next Operation,,,,True,version 1
3,batch_size,float,,Quantity to Process,,,,False,version 1
,,,,
4,bom_id,,,,many2one,mrp.bom,Bill of Material,False,version 2
5,worksheet_type,,,,selection,,Work Sheet,False,version 2
6,worksheet_google_slide,,,,char,,Google Slide,False,version 2
,,,,
,,,,
