model;account.bank.statement.line;transient;False
no;field;type1;relation1;string1;type2;relation2;string2;required;source
1;create_uid;many2one;res.users;Created by;many2one;res.users;Created by;False;both
2;unique_import_id;char;;Import ID;char;;Import ID;False;both
3;create_date;datetime;;Created on;datetime;;Created on;False;both
4;statement_id;many2one;account.bank.statement;Statement;many2one;account.bank.statement;Statement;True;both
5;sequence;integer;;Sequence;integer;;Sequence;False;both
6;partner_name;char;;Partner name;char;;Partner Name;False;both
7;ref;char;;Reference;char;;Reference;False;both
8;__last_update;datetime;;Last Modified on;datetime;;Last Modified on;False;both
9;journal_id;many2one;account.journal;Journal;many2one;account.journal;Journal;True;both
10;company_id;many2one;res.company;Company;many2one;res.company;Company;False;both
11;currency_id;many2one;res.currency;Currency;many2one;res.currency;Journal Currency;False;both
12;state;selection;;Status;selection;;Status;False;both
13;write_date;datetime;;Last Updated on;datetime;;Last Updated on;False;both
14;amount_currency;monetary;;Amount currency;monetary;;Amount Currency;False;both
15;date;date;;Date;date;;Date;True;both
16;display_name;char;;Display Name;char;;Display Name;False;both
17;amount;monetary;;Amount;monetary;;Amount;False;both
18;write_uid;many2one;res.users;Last Updated by;many2one;res.users;Last Updated by;False;both
19;partner_id;many2one;res.partner;Partner;many2one;res.partner;Partner;False;both
20;id;integer;;ID;integer;;ID;False;both
21;name;char;;Label;char;;Number;False;both
;;;;
22;note;text;;Notes;;;;False;version 1
23;account_id;many2one;account.account;Counterpart Account;;;;False;version 1
24;move_name;char;;Journal Entry Name;;;;False;version 1
25;journal_currency_id;many2one;res.currency;Currency;;;;False;version 1
26;bank_account_id;many2one;res.partner.bank;Bank Account;;;;False;version 1
27;journal_entry_ids;one2many;account.move;Journal Entries;;;;False;version 1
;;;;
28;restrict_mode_hash_table;;;;boolean;;Lock Posted Entries with Hash;False;version 2
29;foreign_currency_id;;;;many2one;res.currency;Foreign Currency;False;version 2
30;country_code;;;;char;;Country Code;False;version 2
31;activity_date_deadline;;;;date;;Next Activity Deadline;False;version 2
32;sequence_prefix;;;;char;;Sequence Prefix;False;version 2
33;message_has_sms_error;;;;boolean;;SMS Delivery error;False;version 2
34;asset_id_display_name;;;;char;;Asset Id Display Name;False;version 2
35;message_needaction_counter;;;;integer;;Number of Actions;False;version 2
36;invoice_has_outstanding;;;;boolean;;Invoice Has Outstanding;False;version 2
37;edi_document_ids;;;;one2many;account.edi.document;Edi Document;False;version 2
38;invoice_vendor_bill_id;;;;many2one;account.move;Vendor Bill;False;version 2
39;reversed_entry_id;;;;many2one;account.move;Reversal of;False;version 2
40;invoice_origin;;;;char;;Origin;False;version 2
41;invoice_partner_display_name;;;;char;;Invoice Partner Display Name;False;version 2
42;message_attachment_count;;;;integer;;Attachment Count;False;version 2
43;suitable_journal_ids;;;;many2many;account.journal;Suitable Journal;False;version 2
44;invoice_user_id;;;;many2one;res.users;Salesperson;False;version 2
45;activity_ids;;;;one2many;mail.activity;Activities;False;version 2
46;show_reset_to_draft_button;;;;boolean;;Show Reset To Draft Button;False;version 2
47;amount_total;;;;monetary;;Total;False;version 2
48;amount_untaxed_signed;;;;monetary;;Untaxed Amount Signed;False;version 2
49;activity_type_id;;;;many2one;mail.activity.type;Next Activity Type;False;version 2
50;medium_id;;;;many2one;utm.medium;Medium;False;version 2
51;message_main_attachment_id;;;;many2one;ir.attachment;Main Attachment;False;version 2
52;transfer_model_id;;;;many2one;account.transfer.model;Originating Model;False;version 2
53;online_identifier;;;;char;;Online Identifier;False;version 2
54;invoice_cash_rounding_id;;;;many2one;account.cash.rounding;Cash Rounding Method;False;version 2
55;online_partner_vendor_name;;;;char;;Online Partner Vendor Name;False;version 2
56;qr_code_method;;;;selection;;Payment QR-code;False;version 2
57;duplicated_vendor_ref;;;;char;;Duplicated vendor reference;False;version 2
58;website_message_ids;;;;one2many;mail.message;Website Messages;False;version 2
59;commercial_partner_id;;;;many2one;res.partner;Commercial Entity;False;version 2
60;message_follower_ids;;;;one2many;mail.followers;Followers;False;version 2
61;message_needaction;;;;boolean;;Action Needed;False;version 2
62;website_id;;;;many2one;website;Website;False;version 2
63;campaign_id;;;;many2one;utm.campaign;Campaign;False;version 2
64;edi_show_cancel_button;;;;boolean;;Edi Show Cancel Button;False;version 2
65;partner_shipping_id;;;;many2one;res.partner;Delivery Address;False;version 2
66;l10n_id_csv_created;;;;boolean;;CSV Created;False;version 2
67;tax_report_control_error;;;;boolean;;Tax Report Control Error;False;version 2
68;asset_id;;;;many2one;account.asset;Asset;False;version 2
69;asset_value_change;;;;boolean;;Asset Value Change;False;version 2
70;amount_untaxed;;;;monetary;;Untaxed Amount;False;version 2
71;attachment_ids;;;;one2many;ir.attachment;Attachments;False;version 2
72;activity_exception_decoration;;;;selection;;Activity Exception Decoration;False;version 2
73;bank_partner_id;;;;many2one;res.partner;Bank Partner;False;version 2
74;edi_state;;;;selection;;Electronic invoicing;False;version 2
75;activity_type_icon;;;;char;;Activity Type Icon;False;version 2
76;posted_before;;;;boolean;;Posted Before;False;version 2
77;extract_remote_id;;;;integer;;Id of the request to IAP-OCR;False;version 2
78;message_unread_counter;;;;integer;;Unread Messages Counter;False;version 2
79;is_move_sent;;;;boolean;;Is Move Sent;False;version 2
80;message_has_error_counter;;;;integer;;Number of errors;False;version 2
81;payment_reference;;;;char;;Payment Reference;False;version 2
82;asset_asset_type;;;;selection;;Asset Type;False;version 2
83;tax_cash_basis_move_id;;;;many2one;account.move;Origin Tax Cash Basis Entry;False;version 2
84;payment_ref;;;;char;;Label;True;version 2
85;payment_id;;;;many2one;account.payment;Payment;False;version 2
86;stock_move_id;;;;many2one;stock.move;Stock Move;False;version 2
87;extract_can_show_resend_button;;;;boolean;;Can show the ocr resend button;False;version 2
88;transaction_ids;;;;many2many;payment.transaction;Transactions;False;version 2
89;transaction_type;;;;char;;Transaction Type;False;version 2
90;amount_residual;;;;float;;Residual Amount;False;version 2
91;line_ids;;;;one2many;account.move.line;Journal Items;False;version 2
92;online_account_id;;;;many2one;account.online.account;Online Account;False;version 2
93;show_name_warning;;;;boolean;;Show Name Warning;False;version 2
94;number_asset_ids;;;;integer;;Number Asset;False;version 2
95;type_name;;;;char;;Type Name;False;version 2
96;invoice_payment_term_id;;;;many2one;account.payment.term;Payment Terms;False;version 2
97;partner_bank_id;;;;many2one;res.partner.bank;Recipient Bank;False;version 2
98;online_partner_information;;;;char;;Online Partner Information;False;version 2
99;asset_depreciated_value;;;;monetary;;Cumulative Depreciation;False;version 2
100;amount_residual_signed;;;;monetary;;Amount Due Signed;False;version 2
101;purchase_vendor_bill_id;;;;many2one;purchase.bill.union;Auto-complete;False;version 2
102;team_id;;;;many2one;crm.team;Sales Team;False;version 2
103;narration;;;;text;;Terms and Conditions;False;version 2
104;secure_sequence_number;;;;integer;;Inalteralbility No Gap Sequence #;False;version 2
105;asset_ids_display_name;;;;char;;Asset Ids Display Name;False;version 2
106;invoice_filter_type_domain;;;;char;;Invoice Filter Type Domain;False;version 2
