model,hr.employee,transient,False
no,field,type1,relation1,string1,type2,relation2,string2,required,source
53,emergency_contact,,,,char,,Emergency Contact,False,version 2
54,spouse_complete_name,,,,char,,Spouse Complete Name,False,version 2
55,activity_exception_decoration,,,,selection,,Activity Exception Decoration,False,version 2
56,km_home_work,,,,integer,,Home-Work Distance,False,version 2
57,activity_type_icon,,,,char,,Activity Type Icon,False,version 2
58,message_attachment_count,,,,integer,,Attachment Count,False,version 2
59,country_of_birth,,,,many2one,res.country,Country of Birth,False,version 2
60,job_title,,,,char,,Job Title,False,version 2
61,barcode,,,,char,,Badge ID,False,version 2
62,emergency_phone,,,,char,,Emergency Phone,False,version 2
63,message_has_error_counter,,,,integer,,Number of errors,False,version 2
64,image_1920,,,,binary,,Image,False,version 2
65,contract_warning,,,,boolean,,Contract Warning,False,version 2
66,is_address_home_a_company,,,,boolean,,The employee address has a company linked,False,version 2
67,user_partner_id,,,,many2one,res.partner,User's partner,False,version 2
68,activity_summary,,,,char,,Next Activity Summary,False,version 2
69,spouse_birthdate,,,,date,,Spouse Birthdate,False,version 2
70,image_256,,,,binary,,Image 256,False,version 2
,,,,
,,,,
