model;website.seo.metadata;transient;False
no;field;type1;relation1;string1;type2;relation2;string2;required;source
1;display_name;char;;Display Name;char;;Display Name;False;both
2;__last_update;datetime;;Last Modified on;datetime;;Last Modified on;False;both
3;website_meta_description;text;;Website meta description;text;;Website meta description;False;both
4;website_meta_title;char;;Website meta title;char;;Website meta title;False;both
5;website_meta_keywords;char;;Website meta keywords;char;;Website meta keywords;False;both
6;id;integer;;ID;integer;;ID;False;both
;;;;
;;;;
7;is_seo_optimized;;;;boolean;;SEO optimized;False;version 2
8;website_meta_og_img;;;;char;;Website opengraph image;False;version 2
9;seo_name;;;;char;;Seo name;False;version 2
;;;;
;;;;
