model;res.country;transient;False
no;field;type1;relation1;string1;type2;relation2;string2;required;source
1;create_uid;many2one;res.users;Created by;many2one;res.users;Created by;False;both
2;code;char;;Country Code;char;;Country Code;False;both
3;display_name;char;;Display Name;char;;Display Name;False;both
4;name;char;;Country Name;char;;Country Name;True;both
5;__last_update;datetime;;Last Modified on;datetime;;Last Modified on;False;both
6;state_ids;one2many;res.country.state;States;one2many;res.country.state;States;False;both
7;phone_code;integer;;Country Calling Code;integer;;Country Calling Code;False;both
8;write_uid;many2one;res.users;Last Updated by;many2one;res.users;Last Updated by;False;both
9;currency_id;many2one;res.currency;Currency;many2one;res.currency;Currency;False;both
10;address_format;text;;Address format;text;;Layout in Reports;False;both
11;country_group_ids;many2many;res.country.group;Country Groups;many2many;res.country.group;Country Groups;False;both
12;write_date;datetime;;Last Updated on;datetime;;Last Updated on;False;both
13;create_date;datetime;;Created on;datetime;;Created on;False;both
14;id;integer;;ID;integer;;ID;False;both
;;;;
15;image;binary;;Image;;;;False;version 1
;;;;
16;state_required;;;;boolean;;State Required;False;version 2
17;address_view_id;;;;many2one;ir.ui.view;Input View;False;version 2
18;vat_label;;;;char;;Vat Label;False;version 2
19;name_position;;;;selection;;Customer Name Position;False;version 2
20;image_url;;;;char;;Flag;False;version 2
21;zip_required;;;;boolean;;Zip Required;False;version 2
;;;;
;;;;
