model;base.action.rule;transient;False
no;field;type1;relation1;string1;type2;relation2;string2;required;source
1;create_date;datetime;;Created on;;;;False;version 1
2;filter_pre_id;many2one;ir.filters;Before Update Filter;;;;False;version 1
3;sequence;integer;;Sequence;;;;False;version 1
4;server_action_ids;many2many;ir.actions.server;Server Actions;;;;False;version 1
5;write_uid;many2one;res.users;Last Updated by;;;;False;version 1
6;trg_date_range_type;selection;;Delay type;;;;False;version 1
7;trg_date_range;integer;;Delay after trigger date;;;;False;version 1
8;id;integer;;ID;;;;False;version 1
9;create_uid;many2one;res.users;Created by;;;;False;version 1
10;filter_pre_domain;char;;Before Update Domain;;;;False;version 1
11;display_name;char;;Display Name;;;;False;version 1
12;__last_update;datetime;;Last Modified on;;;;False;version 1
13;on_change_fields;char;;On Change Fields Trigger;;;;False;version 1
14;filter_id;many2one;ir.filters;Filter;;;;False;version 1
15;model_id;many2one;ir.model;Related Document Model;;;;True;version 1
16;trg_date_resource_field_id;many2one;ir.model.fields;Use employee work schedule;;;;False;version 1
17;trg_date_id;many2one;ir.model.fields;Trigger Date;;;;False;version 1
18;write_date;datetime;;Last Updated on;;;;False;version 1
19;active;boolean;;Active;;;;False;version 1
20;act_followers;many2many;res.partner;Add Followers;;;;False;version 1
21;kind;selection;;When to Run;;;;True;version 1
22;filter_domain;char;;Domain;;;;False;version 1
23;name;char;;Rule Name;;;;True;version 1
24;act_user_id;many2one;res.users;Set Responsible;;;;False;version 1
25;last_run;datetime;;Last run;;;;False;version 1
26;trg_date_calendar_id;many2one;resource.calendar;Use Calendar;;;;False;version 1
27;model;char;;Model;;;;False;version 1
;;;;
;;;;
