model,project.config.settings,transient,True
no,field,type1,relation1,string1,type2,relation2,string2,required,source
1,create_uid,many2one,res.users,Created by,,,,False,version 1
2,module_pad,selection,,Pads,,,,False,version 1
3,__last_update,datetime,,Last Modified on,,,,False,version 1
4,company_id,many2one,res.company,Company,,,,True,version 1
5,write_uid,many2one,res.users,Last Updated by,,,,False,version 1
6,create_date,datetime,,Created on,,,,False,version 1
7,write_date,datetime,,Last Updated on,,,,False,version 1
8,module_rating_project,selection,,Rating on task,,,,False,version 1
9,generate_project_alias,selection,,Project Alias,,,,False,version 1
10,module_project_forecast,boolean,,"Forecasts, planning and Gantt charts",,,,False,version 1
11,project_time_mode_id,many2one,product.uom,Project Time Unit *,,,,False,version 1
12,id,integer,,ID,,,,False,version 1
13,display_name,char,,Display Name,,,,False,version 1
,,,,
,,,,
