model,cloud.settings,transient,True
no,field,type1,relation1,string1,type2,relation2,string2,required,source
1,create_uid,many2one,res.users,Created by,,,,False,version 1
2,googleteam_drive,boolean,,Team Drive,,,,False,version 1
3,sync_logs,boolean,,Log sync activities,,,,False,version 1
4,display_name,char,,Display Name,,,,False,version 1
5,googledrive_drive,char,,Google Drive,,,,False,version 1
6,__last_update,datetime,,Last Modified on,,,,False,version 1
7,googledrive_redirect_uri,char,,Redirect URL,,,,False,version 1
8,write_uid,many2one,res.users,Last Updated by,,,,False,version 1
9,googledrive_client_secret,char,,App Secret Key,,,,False,version 1
10,write_date,datetime,,Last Updated on,,,,False,version 1
11,create_date,datetime,,Created on,,,,False,version 1
12,synced_model_ids,many2many,sync.model,List of synced Odoo Models,,,,False,version 1
13,googledrive_client_id,char,,App Client ID,,,,False,version 1
14,id,integer,,ID,,,,False,version 1
15,cloud_client_state,selection,,State,,,,False,version 1
,,,,
,,,,
