model,makloon.product.line,transient,False
no,field,type1,relation1,string1,type2,relation2,string2,required,source
1,task_id,many2one,project.task,Task,,,,False,version 1
2,stage_id,many2one,project.task.type,Stage,,,,False,version 1
3,display_name,char,,Display Name,,,,False,version 1
4,stock_box,float,,Stock Box,,,,False,version 1
5,is_readonly,boolean,,Readonly,,,,False,version 1
6,create_uid,many2one,res.users,Created by,,,,False,version 1
7,bahan_label,selection,,Bahan Label,,,,False,version 1
8,__last_update,datetime,,Last Modified on,,,,False,version 1
9,write_uid,many2one,res.users,Last Updated by,,,,False,version 1
10,create_date,datetime,,Created on,,,,False,version 1
11,kemasan,selection,,Kemasan,,,,False,version 1
12,write_date,datetime,,Last Updated on,,,,False,version 1
13,stock_sticker,float,,Stock Sticker,,,,False,version 1
14,stock_dke,float,,Stock DKE,,,,False,version 1
15,stock_ciawi,float,,Stock Ciawi,,,,False,version 1
16,product_box_id,many2one,product.template,Nama Box,,,,False,version 1
17,product_id,many2one,product.template,Nama Produk,,,,False,version 1
18,id,integer,,ID,,,,False,version 1
19,product_sticker_id,many2one,product.template,Nama Sticker,,,,False,version 1
,,,,
,,,,
