model,analysis.stock.quant,transient,False
no,field,type1,relation1,string1,type2,relation2,string2,required,source
1,incoming_date,datetime,,Incoming Date,,,,False,version 1
2,location_name,char,,Location Name,,,,False,version 1
3,stock_qty,float,,Qty,,,,False,version 1
4,__last_update,datetime,,Last Modified on,,,,False,version 1
5,storage_duration_category,selection,,Stock Status,,,,False,version 1
6,categ_name,char,,Category Name,,,,False,version 1
7,company_id,many2one,res.company,Company,,,,False,version 1
8,id,integer,,ID,,,,False,version 1
9,stock_duration,float,,Stock Duration (Days),,,,False,version 1
10,display_name,char,,Display Name,,,,False,version 1
11,stock_value,float,,Valuation,,,,False,version 1
12,product_name,char,,Product Name,,,,False,version 1
,,,,
,,,,
