model;account.asset.asset;transient;False
no;field;type1;relation1;string1;type2;relation2;string2;required;source
1;message_follower_ids;one2many;mail.followers;Followers;;;;False;version 1
2;code;char;;Reference;;;;False;version 1
3;create_date;datetime;;Created on;;;;False;version 1
4;method_end;date;;Ending Date;;;;False;version 1
5;message_needaction;boolean;;Action Needed;;;;False;version 1
6;message_channel_ids;many2many;mail.channel;Followers (Channels);;;;False;version 1
7;message_partner_ids;many2many;res.partner;Followers (Partners);;;;False;version 1
8;salvage_value;float;;Salvage Value;;;;False;version 1
9;write_uid;many2one;res.users;Last Updated by;;;;False;version 1
10;currency_id;many2one;res.currency;Currency;;;;True;version 1
11;active;boolean;;Active;;;;False;version 1
12;partner_id;many2one;res.partner;Partner;;;;False;version 1
13;message_ids;one2many;mail.message;Messages;;;;False;version 1
14;create_uid;many2one;res.users;Created by;;;;False;version 1
15;display_name;char;;Display Name;;;;False;version 1
16;method_progress_factor;float;;Degressive Factor;;;;False;version 1
17;message_is_follower;boolean;;Is Follower;;;;False;version 1
18;__last_update;datetime;;Last Modified on;;;;False;version 1
19;message_last_post;datetime;;Last Message Date;;;;False;version 1
20;company_id;many2one;res.company;Company;;;;True;version 1
21;id;integer;;ID;;;;False;version 1
22;note;text;;Note;;;;False;version 1
23;prorata;boolean;;Prorata Temporis;;;;False;version 1
24;state;selection;;Status;;;;True;version 1
25;method_period;integer;;Number of Months in a Period;;;;True;version 1
26;message_unread_counter;integer;;Unread Messages Counter;;;;False;version 1
27;type;selection;;Type;;;;True;version 1
28;method;selection;;Computation Method;;;;True;version 1
29;method_number;integer;;Number of Depreciations;;;;False;version 1
30;depreciation_line_ids;one2many;account.asset.depreciation.line;Depreciation Lines;;;;False;version 1
31;method_time;selection;;Time Method;;;;True;version 1
32;entry_count;integer;;# Asset Entries;;;;False;version 1
33;value_residual;float;;Residual Value;;;;False;version 1
34;write_date;datetime;;Last Updated on;;;;False;version 1
35;date;date;;Date;;;;True;version 1
36;category_id;many2one;account.asset.category;Category;;;;True;version 1
37;name;char;;Asset Name;;;;True;version 1
38;invoice_id;many2one;account.invoice;Invoice;;;;False;version 1
39;value;float;;Gross Value;;;;True;version 1
40;message_unread;boolean;;Unread Messages;;;;False;version 1
41;message_needaction_counter;integer;;Number of Actions;;;;False;version 1
;;;;
;;;;
