model,web.dashboard.block,transient,False
no,field,type1,relation1,string1,type2,relation2,string2,required,source
1,function_model,char,,Function Model,,,,False,version 1
2,sort,selection,,Sort,,,,True,version 1
3,domain,char,,Flexible Filter (Slow Performance),,,,False,version 1
4,create_date,datetime,,Created on,,,,False,version 1
5,group_field_id_model_name,char,,Group By Model,,,,False,version 1
6,subdomain_values_string,text,,Sub Filter Values,,,,False,version 1
7,auto_refresh_seconds,integer,,Auto Refresh (Seconds),,,,False,version 1
8,activate_record_rules,boolean,,Activate Record Rules,,,,False,version 1
9,subgroup_relation_field_id,many2one,ir.model.fields, ,,,,False,version 1
10,time_calculation_method,selection,,Calculation Method,,,,False,version 1
11,user_field_id,many2one,ir.model.fields,User Field,,,,False,version 1
12,write_uid,many2one,res.users,Last Updated by,,,,False,version 1
13,dashboard_id,many2one,web.dashboard,Dashboard,,,,False,version 1
14,group_field_ttype,selection,,Field Type,,,,False,version 1
15,subgroup_field_id_model_name,char,,Sub Group By Model,,,,False,version 1
16,show_group_others,boolean,,Show Others,,,,False,version 1
17,action_group_list_view,boolean,,Group List View,,,,False,version 1
18,block_type,selection,,Block Type,,,,True,version 1
19,operation,selection,,Operation,,,,True,version 1
20,block_size,selection,,Block Size,,,,True,version 1
21,id,integer,,ID,,,,False,version 1
22,create_uid,many2one,res.users,Created by,,,,False,version 1
23,display_name,char,,Display Name,,,,False,version 1
24,calc_domain,char,,Flexible Filter (Slow Performance),,,,False,version 1
25,tile_color,char,,Tile Color,,,,False,version 1
26,__last_update,datetime,,Last Modified on,,,,False,version 1
27,name,char,,Name,,,,True,version 1
28,calc_subdomain_values_string,text,,Sub Filter Values,,,,False,version 1
29,show_group,boolean,,Show Group If Empty,,,,False,version 1
30,others_operation,selection,,Others Operation,,,,True,version 1
31,barang_masuk_id,many2one,_unknown,Barang Masuk,,,,False,version 1
32,function_function,char,,Function Name,,,,False,version 1
33,field_ids,many2many,ir.model.fields,Fields,,,,False,version 1
34,domain_values_string,text,,Filter Values,,,,False,version 1
35,group_field_id,many2one,ir.model.fields,Group By,,,,False,version 1
36,active,boolean,,Active,,,,True,version 1
37,custom_type_name,char,,Custom Type Name,,,,False,version 1
38,menu_id,many2one,ir.ui.menu,Open Menu,,,,False,version 1
39,model_id,many2one,ir.model,Model,,,,False,version 1
40,domain_date_field_id,many2one,ir.model.fields,Date Field,,,,False,version 1
41,block_iteration_domain,char,,Iteration Filter,,,,False,version 1
42,description,html,,Chart Description,,,,False,version 1
43,action_group_field_ids,one2many,action.group.field,Action Group Fields,,,,False,version 1
44,subgroup_limit,integer,,Limit,,,,False,version 1
45,group_limit_selection,selection,,Group limit selection,,,,False,version 1
46,field_id,many2one,ir.model.fields,Measured Field,,,,False,version 1
47,target_description,html,,Target Description,,,,False,version 1
48,group_date_format,selection,,Date Format,,,,False,version 1
49,subdomain_values_field_id,many2one,ir.model.fields,Sub Filter By,,,,False,version 1
50,link,char,,Open URL,,,,False,version 1
51,write_date,datetime,,Last Updated on,,,,False,version 1
52,subgroup_field_id,many2one,ir.model.fields,Sub Group By,,,,False,version 1
53,subgroup_limit_selection,selection,,Subgroup limit selection,,,,False,version 1
54,dashboard_iteration_domain_field_id,many2one,ir.model.fields,Domain Field,,,,False,version 1
55,seasonal_number,integer,,Seasonal Number,,,,False,version 1
56,subgroup_date_format,selection,,Sub Group Date Format,,,,False,version 1
57,tile_icon,char,,Tile Icon,,,,False,version 1
58,target_value,float,,Target,,,,False,version 1
59,group_limit,integer,,Limit,,,,False,version 1
60,show_metadata,boolean,,Show Metadata,,,,False,version 1
61,data_source,selection,,Data Source,,,,True,version 1
62,domain_line_ids,one2many,web.domain.line,Domains,,,,False,version 1
63,show_subgroup_others,boolean,,Show Others,,,,False,version 1
64,show_subgroup,boolean,,Show Sub Group If Empty,,,,False,version 1
65,kpi_target_ids,one2many,web.dashboard.kpi.target,KPI Target,,,,False,version 1
66,domain_date,selection,,Date Filter,,,,False,version 1
67,calc_domain_values_field_id,many2one,ir.model.fields,Filter By,,,,False,version 1
68,calc_option,selection,,Calculation,,,,False,version 1
69,sort_by,many2one,ir.model.fields,Sort By,,,,False,version 1
70,calc_domain_values_string,text,,Filter Values,,,,False,version 1
71,domain_values_field_id,many2one,ir.model.fields,Filter By,,,,False,version 1
72,limit,integer,,Limit,,,,False,version 1
73,calc_subdomain_values_field_id,many2one,ir.model.fields,Sub Filter By,,,,False,version 1
74,action_dashboard_id,many2one,web.dashboard,Open Dashboard,,,,False,version 1
75,subgroup_field_ttype,selection,,Field Type,,,,False,version 1
76,group_relation_field_id,many2one,ir.model.fields, ,,,,False,version 1
77,model,char,,Model,,,,False,version 1
78,sequence,integer,,Sequence,,,,False,version 1
79,block_iteration,boolean,,Iterate Block,,,,False,version 1
80,dashboard_iteration_model,char,,Iteration Model,,,,False,version 1
,,,,
,,,,
