model,res.kelurahan,transient,False
no,field,type1,relation1,string1,type2,relation2,string2,required,source
1,create_uid,many2one,res.users,Created by,,,,False,version 1
2,display_name,char,,Display Name,,,,False,version 1
3,name,char,,Kelurahan,,,,False,version 1
4,zip,char,,Kode Post,,,,False,version 1
5,__last_update,datetime,,Last Modified on,,,,False,version 1
6,kecamatan_id,many2one,res.kecamatan,Kecamatan,,,,False,version 1
7,write_uid,many2one,res.users,Last Updated by,,,,False,version 1
8,create_date,datetime,,Created on,,,,False,version 1
9,kabupaten_id,many2one,res.kabupaten,Kabupaten,,,,False,version 1
10,write_date,datetime,,Last Updated on,,,,False,version 1
11,state_id,many2one,res.country.state,Province,,,,False,version 1
12,id,integer,,ID,,,,False,version 1
,,,,
,,,,
