model,web.domain.line,transient,False
no,field,type1,relation1,string1,type2,relation2,string2,required,source
1,create_uid,many2one,res.users,Created by,,,,False,version 1
2,display_name,char,,Display Name,,,,False,version 1
3,block_id,many2one,web.dashboard.block,Block,,,,False,version 1
4,__last_update,datetime,,Last Modified on,,,,False,version 1
5,field_id,many2one,ir.model.fields,Field,,,,True,version 1
6,value,char,,Value,,,,True,version 1
7,write_uid,many2one,res.users,Last Updated by,,,,False,version 1
8,write_date,datetime,,Last Updated on,,,,False,version 1
9,operator,selection,,Operator,,,,True,version 1
10,create_date,datetime,,Created on,,,,False,version 1
11,id,integer,,ID,,,,False,version 1
,,,,
,,,,
