model,mart.consumption,transient,False
no,field,type1,relation1,string1,type2,relation2,string2,required,source
1,box_value,float,,Box,,,,False,version 1
2,week,char,,Week,,,,False,version 1
3,create_uid,many2one,res.users,Created by,,,,False,version 1
4,plastik_value,float,,Plastik,,,,False,version 1
5,display_name,char,,Display Name,,,,False,version 1
6,name,char,,Name,,,,False,version 1
7,__last_update,datetime,,Last Modified on,,,,False,version 1
8,write_uid,many2one,res.users,Last Updated by,,,,False,version 1
9,rm_value,float,,Raw Material,,,,False,version 1
10,year,char,,Year,,,,False,version 1
11,month,char,,Month,,,,False,version 1
12,total_hpp_value,float,,Total HPP,,,,False,version 1
13,write_date,datetime,,Last Updated on,,,,False,version 1
14,hpp_value,float,,HPP,,,,False,version 1
15,date,char,,Date,,,,False,version 1
16,create_date,datetime,,Created on,,,,False,version 1
17,stiker_value,float,,Stiker,,,,False,version 1
18,other_value,float,,Other,,,,False,version 1
19,id,integer,,ID,,,,False,version 1
20,kemasan_value,float,,Kemasan,,,,False,version 1
,,,,
,,,,
