model;report.stock.forecast;transient;False
no;field;type1;relation1;string1;type2;relation2;string2;required;source
1;cumulative_quantity;float;;Cumulative Quantity;;;;False;version 1
2;display_name;char;;Display Name;;;;False;version 1
3;product_id;many2one;product.product;Product;;;;False;version 1
4;__last_update;datetime;;Last Modified on;;;;False;version 1
5;product_tmpl_id;many2one;product.template;Product Template;;;;False;version 1
6;date;date;;Date;;;;False;version 1
7;id;integer;;ID;;;;False;version 1
8;quantity;float;;Quantity;;;;False;version 1
;;;;
;;;;
