model,mrp.config.settings,transient,True
no,field,type1,relation1,string1,type2,relation2,string2,required,source
1,create_uid,many2one,res.users,Created by,,,,False,version 1
2,module_quality_mrp,selection,,Quality,,,,False,version 1
3,module_mrp_maintenance,selection,,Maintenance,,,,False,version 1
4,display_name,char,,Display Name,,,,False,version 1
5,__last_update,datetime,,Last Modified on,,,,False,version 1
6,module_mrp_byproduct,selection,,By-Products,,,,False,version 1
7,company_id,many2one,res.company,Company,,,,True,version 1
8,write_uid,many2one,res.users,Last Updated by,,,,False,version 1
9,module_mrp_plm,selection,,PLM,,,,False,version 1
10,manufacturing_lead,float,,Manufacturing Lead Time *,,,,False,version 1
11,write_date,datetime,,Last Updated on,,,,False,version 1
12,id,integer,,ID,,,,False,version 1
13,create_date,datetime,,Created on,,,,False,version 1
14,group_product_variant,selection,,Product Variants,,,,False,version 1
15,group_mrp_routings,selection,,Routings & Planning,,,,False,version 1
16,module_mrp_mps,selection,,Master Production Schedule,,,,False,version 1
,,,,
,,,,
