model,asset.asset.report,transient,False
no,field,type1,relation1,string1,type2,relation2,string2,required,source
1,asset_id,many2one,account.asset.asset,Asset,,,,False,version 1
2,display_name,char,,Display Name,,,,False,version 1
3,name,char,,Year,,,,False,version 1
4,__last_update,datetime,,Last Modified on,,,,False,version 1
5,depreciation_nbr,integer,,# of Depreciation Lines,,,,False,version 1
6,gross_value,float,,Gross Amount,,,,False,version 1
7,depreciation_date,date,,Depreciation Date,,,,False,version 1
8,unposted_value,float,,Unposted Amount,,,,False,version 1
9,installment_nbr,integer,,# of Installment Lines,,,,False,version 1
10,company_id,many2one,res.company,Company,,,,False,version 1
11,move_check,boolean,,Posted,,,,False,version 1
12,state,selection,,Status,,,,False,version 1
13,depreciation_value,float,,Amount of Depreciation Lines,,,,False,version 1
14,date,date,,Date,,,,False,version 1
15,asset_category_id,many2one,account.asset.category,Asset category,,,,False,version 1
16,posted_value,float,,Posted Amount,,,,False,version 1
17,partner_id,many2one,res.partner,Partner,,,,False,version 1
18,id,integer,,ID,,,,False,version 1
19,installment_value,float,,Amount of Installment Lines,,,,False,version 1
,,,,
,,,,
