model,workflow.instance,transient,False
no,field,type1,relation1,string1,type2,relation2,string2,required,source
1,res_type,char,,Resource Object,,,,False,version 1
2,transition_ids,many2many,workflow.transition,Transition ids,,,,False,version 1
3,uid,integer,,User,,,,False,version 1
4,__last_update,datetime,,Last Modified on,,,,False,version 1
5,wkf_id,many2one,workflow,Workflow,,,,False,version 1
6,state,char,,Status,,,,False,version 1
7,display_name,char,,Display Name,,,,False,version 1
8,res_id,integer,,Resource ID,,,,False,version 1
9,id,integer,,ID,,,,False,version 1
,,,,
,,,,
