model,account.move.line.reconcile,transient,True
no,field,type1,relation1,string1,type2,relation2,string2,required,source
1,create_uid,many2one,res.users,Created by,,,,False,version 1
2,display_name,char,,Display Name,,,,False,version 1
3,__last_update,datetime,,Last Modified on,,,,False,version 1
4,writeoff,float,,Write-Off amount,,,,False,version 1
5,company_id,many2one,res.company,Company,,,,True,version 1
6,write_uid,many2one,res.users,Last Updated by,,,,False,version 1
7,credit,float,,Credit amount,,,,False,version 1
8,write_date,datetime,,Last Updated on,,,,False,version 1
9,debit,float,,Debit amount,,,,False,version 1
10,trans_nbr,integer,,# of Transaction,,,,False,version 1
11,create_date,datetime,,Created on,,,,False,version 1
12,id,integer,,ID,,,,False,version 1
,,,,
,,,,
