model;product.uom;transient;False
no;field;type1;relation1;string1;type2;relation2;string2;required;source
1;create_uid;many2one;res.users;Created by;;;;False;version 1
2;display_name;char;;Display Name;;;;False;version 1
3;name;char;;Unit of Measure;;;;True;version 1
4;factor_inv;float;;Bigger Ratio;;;;True;version 1
5;rounding;float;;Rounding Precision;;;;True;version 1
6;__last_update;datetime;;Last Modified on;;;;False;version 1
7;write_uid;many2one;res.users;Last Updated by;;;;False;version 1
8;uom_type;selection;;Type;;;;1;version 1
9;write_date;datetime;;Last Updated on;;;;False;version 1
10;factor;float;;Ratio;;;;True;version 1
11;active;boolean;;Active;;;;False;version 1
12;create_date;datetime;;Created on;;;;False;version 1
13;category_id;many2one;product.uom.categ;Category;;;;True;version 1
14;id;integer;;ID;;;;False;version 1
;;;;
;;;;
