model,report.stock.quantity,transient,False
no,field,type1,relation1,string1,type2,relation2,string2,required,source
1,move_ids,,,,one2many,stock.move,Move,False,version 2
2,display_name,,,,char,,Display Name,False,version 2
3,product_id,,,,many2one,product.product,Product,False,version 2
4,__last_update,,,,datetime,,Last Modified on,False,version 2
5,company_id,,,,many2one,res.company,Company,False,version 2
6,warehouse_id,,,,many2one,stock.warehouse,Warehouse,False,version 2
7,product_tmpl_id,,,,many2one,product.template,Product Template,False,version 2
8,state,,,,selection,,State,False,version 2
9,product_qty,,,,float,,Quantity,False,version 2
10,date,,,,date,,Date,False,version 2
11,id,,,,integer,,ID,False,version 2
,,,,
,,,,
