model,mail.resend.message,transient,True
no,field,type1,relation1,string1,type2,relation2,string2,required,source
1,mail_message_id,,,,many2one,mail.message,Message,False,version 2
2,create_uid,,,,many2one,res.users,Created by,False,version 2
3,has_cancel,,,,boolean,,Has Cancel,False,version 2
4,display_name,,,,char,,Display Name,False,version 2
5,__last_update,,,,datetime,,Last Modified on,False,version 2
6,notification_ids,,,,many2many,mail.notification,Notifications,False,version 2
7,write_uid,,,,many2one,res.users,Last Updated by,False,version 2
8,write_date,,,,datetime,,Last Updated on,False,version 2
9,create_date,,,,datetime,,Created on,False,version 2
10,partner_ids,,,,one2many,mail.resend.partner,Recipients,False,version 2
11,id,,,,integer,,ID,False,version 2
12,partner_readonly,,,,boolean,,Partner Readonly,False,version 2
,,,,
,,,,
