model;stock.rule;transient;False
no;field;type1;relation1;string1;type2;relation2;string2;required;source
1;create_date;;;;datetime;;Created on;False;version 2
2;write_date;;;;datetime;;Last Updated on;False;version 2
3;sequence;;;;integer;;Sequence;False;version 2
4;route_company_id;;;;many2one;res.company;Route Company;False;version 2
5;partner_address_id;;;;many2one;res.partner;Partner Address;False;version 2
6;write_uid;;;;many2one;res.users;Last Updated by;False;version 2
7;active;;;;boolean;;Active;False;version 2
8;location_id;;;;many2one;stock.location;Destination Location;True;version 2
9;id;;;;integer;;ID;False;version 2
10;create_uid;;;;many2one;res.users;Created by;False;version 2
11;display_name;;;;char;;Display Name;False;version 2
12;location_src_id;;;;many2one;stock.location;Source Location;False;version 2
13;picking_type_id;;;;many2one;stock.picking.type;Operation Type;True;version 2
14;company_id;;;;many2one;res.company;Company;False;version 2
15;delay;;;;integer;;Lead Time;False;version 2
16;picking_type_code_domain;;;;char;;Picking Type Code Domain;False;version 2
17;auto;;;;selection;;Automatic Move;True;version 2
18;warehouse_id;;;;many2one;stock.warehouse;Warehouse;False;version 2
19;rule_message;;;;html;;Rule Message;False;version 2
20;propagate_cancel;;;;boolean;;Cancel Next Move;False;version 2
21;procure_method;;;;selection;;Supply Method;True;version 2
22;route_sequence;;;;integer;;Route Sequence;False;version 2
23;name;;;;char;;Name;True;version 2
24;__last_update;;;;datetime;;Last Modified on;False;version 2
25;route_id;;;;many2one;stock.location.route;Route;True;version 2
26;action;;;;selection;;Action;True;version 2
27;group_id;;;;many2one;procurement.group;Fixed Procurement Group;False;version 2
28;propagate_warehouse_id;;;;many2one;stock.warehouse;Warehouse to Propagate;False;version 2
29;group_propagation_option;;;;selection;;Propagation of Procurement Group;False;version 2
;;;;
;;;;
