model;account.edi.document;transient;False
no;field;type1;relation1;string1;type2;relation2;string2;required;source
1;create_uid;;;;many2one;res.users;Created by;False;version 2
2;attachment_id;;;;many2one;ir.attachment;Attachment;False;version 2
3;name;;;;char;;Name;False;version 2
4;__last_update;;;;datetime;;Last Modified on;False;version 2
5;edi_format_name;;;;char;;Format Name;False;version 2
6;state;;;;selection;;State;False;version 2
7;edi_format_id;;;;many2one;account.edi.format;Edi Format;True;version 2
8;write_date;;;;datetime;;Last Updated on;False;version 2
9;error;;;;html;;Error;False;version 2
10;display_name;;;;char;;Display Name;False;version 2
11;create_date;;;;datetime;;Created on;False;version 2
12;write_uid;;;;many2one;res.users;Last Updated by;False;version 2
13;id;;;;integer;;ID;False;version 2
14;move_id;;;;many2one;account.move;Move;True;version 2
;;;;
;;;;
