model,website.track,transient,False
no,field,type1,relation1,string1,type2,relation2,string2,required,source
1,display_name,,,,char,,Display Name,False,version 2
2,visit_datetime,,,,datetime,,Visit Date,True,version 2
3,__last_update,,,,datetime,,Last Modified on,False,version 2
4,url,,,,text,,Url,False,version 2
5,visitor_id,,,,many2one,website.visitor,Visitor,True,version 2
6,page_id,,,,many2one,website.page,Page,False,version 2
7,id,,,,integer,,ID,False,version 2
8,product_id,,,,many2one,product.product,Product,False,version 2
,,,,
,,,,
