model,stock.rules.report,transient,True
no,field,type1,relation1,string1,type2,relation2,string2,required,source
1,create_uid,,,,many2one,res.users,Created by,False,version 2
2,so_route_ids,,,,many2many,stock.location.route,Apply specific routes,False,version 2
3,display_name,,,,char,,Display Name,False,version 2
4,product_id,,,,many2one,product.product,Product,True,version 2
5,__last_update,,,,datetime,,Last Modified on,False,version 2
6,write_uid,,,,many2one,res.users,Last Updated by,False,version 2
7,product_tmpl_id,,,,many2one,product.template,Product Template,True,version 2
8,product_has_variants,,,,boolean,,Has variants,True,version 2
9,write_date,,,,datetime,,Last Updated on,False,version 2
10,warehouse_ids,,,,many2many,stock.warehouse,Warehouses,True,version 2
11,create_date,,,,datetime,,Created on,False,version 2
12,id,,,,integer,,ID,False,version 2
,,,,
,,,,
