model;mail.resend.partner;transient;True
no;field;type1;relation1;string1;type2;relation2;string2;required;source
1;create_uid;;;;many2one;res.users;Created by;False;version 2
2;display_name;;;;char;;Display Name;False;version 2
3;name;;;;char;;Name;False;version 2
4;__last_update;;;;datetime;;Last Modified on;False;version 2
5;id;;;;integer;;ID;False;version 2
6;resend_wizard_id;;;;many2one;mail.resend.message;Resend wizard;False;version 2
7;write_date;;;;datetime;;Last Updated on;False;version 2
8;create_date;;;;datetime;;Created on;False;version 2
9;message;;;;char;;Help message;False;version 2
10;write_uid;;;;many2one;res.users;Last Updated by;False;version 2
11;partner_id;;;;many2one;res.partner;Partner;True;version 2
12;email;;;;char;;Email;False;version 2
13;resend;;;;boolean;;Send Again;False;version 2
;;;;
;;;;
