model;image.mixin;transient;False
no;field;type1;relation1;string1;type2;relation2;string2;required;source
1;image_128;;;;binary;;Image 128;False;version 2
2;__last_update;;;;datetime;;Last Modified on;False;version 2
3;image_1024;;;;binary;;Image 1024;False;version 2
4;image_512;;;;binary;;Image 512;False;version 2
5;image_256;;;;binary;;Image 256;False;version 2
6;image_1920;;;;binary;;Image;False;version 2
7;display_name;;;;char;;Display Name;False;version 2
8;id;;;;integer;;ID;False;version 2
;;;;
;;;;
