model,mrp.bom.byproduct,transient,False
no,field,type1,relation1,string1,type2,relation2,string2,required,source
1,create_uid,,,,many2one,res.users,Created by,False,version 2
2,display_name,,,,char,,Display Name,False,version 2
3,product_id,,,,many2one,product.product,By-product,True,version 2
4,__last_update,,,,datetime,,Last Modified on,False,version 2
5,product_uom_id,,,,many2one,uom.uom,Unit of Measure,True,version 2
6,company_id,,,,many2one,res.company,Company,False,version 2
7,write_uid,,,,many2one,res.users,Last Updated by,False,version 2
8,allowed_operation_ids,,,,many2many,mrp.routing.workcenter,Allowed Operation,False,version 2
9,create_date,,,,datetime,,Created on,False,version 2
10,write_date,,,,datetime,,Last Updated on,False,version 2
11,product_qty,,,,float,,Quantity,True,version 2
12,bom_id,,,,many2one,mrp.bom,BoM,False,version 2
13,operation_id,,,,many2one,mrp.routing.workcenter,Produced in Operation,False,version 2
14,id,,,,integer,,ID,False,version 2
,,,,
,,,,
