model;mrp.production.backorder;transient;True
no;field;type1;relation1;string1;type2;relation2;string2;required;source
1;mrp_production_backorder_line_ids;;;;one2many;mrp.production.backorder.line;Backorder Confirmation Lines;False;version 2
2;create_uid;;;;many2one;res.users;Created by;False;version 2
3;mrp_production_ids;;;;many2many;mrp.production;Mrp Production;False;version 2
4;display_name;;;;char;;Display Name;False;version 2
5;__last_update;;;;datetime;;Last Modified on;False;version 2
6;write_uid;;;;many2one;res.users;Last Updated by;False;version 2
7;show_backorder_lines;;;;boolean;;Show backorder lines;False;version 2
8;write_date;;;;datetime;;Last Updated on;False;version 2
9;create_date;;;;datetime;;Created on;False;version 2
10;id;;;;integer;;ID;False;version 2
;;;;
;;;;
